taxon,acc,J,margin,mb,chr,start,end,nsnp,name,known
Zv,5F9,0.5,0.033333333333333326,5.567182,8,176518810,182085992,38,PN15_SID1364,Zv
Zx,5G10,0.5555555555555556,0.11111111111111116,9.644533,9,153163878,162808411,24,PN15_SID1364,Zv
Zv,5C5,0.3333333333333333,0.038461538461538436,49.441873,2,75371,49517244,240,PN15_SID1365,Zv
NA,6G2,0.8571428571428571,0.1428571428571428,4.164738,2,147197290,151362028,26,PN15_SID1365,Zv
Zv,6D1,0.4423076923076923,0.11443883984867592,34.778759,2,152406473,187185232,151,PN15_SID1365,Zv
Zv,6F12,0.3763440860215054,0.07158218125960059,38.340225,5,27935577,66275802,195,PN15_SID1365,Zv
Zv,6D10,0.4307692307692308,0.07460484720758698,42.885175,5,71280297,114165472,181,PN15_SID1365,Zv
Zv,5E6,0.5263157894736842,0.1350114416475972,9.614868,5,114868692,124483560,43,PN15_SID1365,Zv
Zv,6F12,0.35251798561151076,0.010175643269168422,81.549161,5,125278840,206828001,264,PN15_SID1365,Zv
Zv,6D10,0.49122807017543857,0.03360095153137077,27.514849,1,4966212,32481061,126,PN15_SID1366,Zv
Zv,Teosinte,0.24087591240875914,0.038748252834291064,95.045924,4,154566743,249612667,476,PN15_SID1366,Zv
Zv,6H8,0.46808510638297873,0.13475177304964542,19.009308,5,11995711,31005019,87,PN15_SID1366,Zv
Zv,TIL14,0.5714285714285714,0.1547619047619047,4.063497,5,32389898,36453395,26,PN15_SID1366,Zv
Zv,5F11,0.5,0.07142857142857145,4.09845,5,37268059,41366509,25,PN15_SID1366,Zv
Zv,5C9,0.48214285714285715,0.05110837438423649,30.072656,5,42869529,72942185,105,PN15_SID1366,Zv
Zv,5C8,0.3191489361702128,0.0009671179883946057,36.006803,5,190161140,226167943,105,PN15_SID1366,Zv
Zv,5C6,0.4838709677419355,0.05053763440860215,25.510093,1,168632016,194142109,72,PN15_SID1367,Zv
Zv,6H8,0.6470588235294118,0.09150326797385622,12.247875,1,198497494,210745369,38,PN15_SID1367,Zv
Zv,6H7,0.42857142857142855,0.08163265306122447,20.645771,1,213374962,234020733,112,PN15_SID1367,Zv
Zv,5E2,0.56,0.014545454545454639,22.561608,1,237296186,259857794,108,PN15_SID1367,Zv
Zv,5B6,0.75,0.06578947368421051,6.751065,1,260355895,267106960,25,PN15_SID1367,Zv
Zv,6H9,0.5555555555555556,0.010101010101010166,12.817092,1,267330029,280147121,33,PN15_SID1367,Zv
NA,5H6,0.5882352941176471,0.05882352941176472,10.719855,1,289351636,300071491,44,PN15_SID1367,Zv
Zv,5E2,0.25510204081632654,0.05055658627087198,73.873268,6,24718760,98592028,259,PN15_SID1367,Zv
Zv,5C7,0.7222222222222222,0.09064327485380119,6.735033,1,210730015,217465048,39,PN15_SID1368,Zv
Zv,5H10,0.5492957746478874,0.10929577464788737,26.404269,1,218564780,244969049,151,PN15_SID1368,Zv
Zv,6F12,0.6,0.09999999999999998,8.798525,1,246045668,254844193,57,PN15_SID1368,Zv
Zv,6H1,0.5,0.11290322580645162,17.43365,1,257611972,275045622,71,PN15_SID1368,Zv
Zv,5C6,0.5121951219512195,0.05065666041275796,15.453728,1,279197004,294650732,74,PN15_SID1368,Zv
Zv,5E6,0.3387096774193548,0.08870967741935482,25.509356,3,188970238,214479594,162,PN15_SID1368,Zv
Zv,6C10,0.5294117647058824,0.09191176470588236,11.059107,8,354736,11413843,76,PN15_SID1368,Zv
Zv,5C11,0.5,0.07692307692307693,4.714293,8,177458644,182172937,55,PN15_SID1368,Zv
Zv,5E6,0.4174757281553398,0.055773600495765296,64.490146,9,28307585,92797731,236,PN15_SID1368,Zv
Zv,5H9,0.5454545454545454,0.09447415329768266,29.001811,10,10917547,39919358,127,PN15_SID1368,Zv
Zv,5A11,0.5694444444444444,0.14839181286549707,35.648118,10,42038813,77686931,193,PN15_SID1368,Zv
Zv,TIL10,0.3888888888888889,0.031746031746031744,19.983767,2,200122857,220106624,61,PN15_SID1369,Zv
Zv,5B2,0.5384615384615384,0.10367892976588627,15.772901,3,171346459,187119360,55,PN15_SID1369,Zv
Zv,5B5,0.4666666666666667,0.10952380952380952,11.120638,3,188311274,199431912,37,PN15_SID1369,Zv
Zv,6F11,0.5555555555555556,0.05555555555555558,8.094169,3,201498923,209593092,44,PN15_SID1369,Zv
Zv,6H1,0.4897959183673469,0.1564625850340136,28.11111,4,172279478,200390588,113,PN15_SID1369,Zv
Zv,6D10,0.3333333333333333,0.0977961432506887,132.774997,5,14202617,146977614,514,PN15_SID1369,Zv
Zv,6E2,0.34615384615384615,0.02615384615384614,15.042421,5,147943754,162986175,47,PN15_SID1369,Zv
Zv,5B5,0.25,0.019230769230769218,10.278535,9,2080376,12358911,33,PN15_SID1369,Zv
Zv,5C4,0.2631578947368421,0.0473305566073457,69.713254,2,13160611,82873865,364,PN15_SID1370,Zv
Zv,6F12,0.35398230088495575,0.06709705498331642,46.984677,2,107087573,154072250,327,PN15_SID1370,Zv
Zx,6A2,0.3333333333333333,0.011904761904761862,22.487649,2,167859460,190347109,104,PN15_SID1370,Zv
Zx,6B6,0.35294117647058826,0.019607843137254943,8.494124,2,234785226,243279350,49,PN15_SID1370,Zv
Zv,6E7,0.2682926829268293,0.024390243902439046,18.059705,3,183438941,201498646,88,PN15_SID1370,Zv
Zv,6H9,0.5833333333333334,0.08333333333333337,7.771189,4,241911802,249682991,25,PN15_SID1370,Zv
Zx,6A5,0.6363636363636364,0.09090909090909094,3.687482,5,10421679,14109161,21,PN15_SID1370,Zv
Zv,6D1,0.30275229357798167,0.07683867231552319,204.611637,5,15996333,220607970,764,PN15_SID1370,Zv
Zv,6H9,0.47058823529411764,0.09558823529411764,8.093839,8,6417941,14511780,38,PN15_SID1370,Zv
Zx,6B9,0.7777777777777778,0.02777777777777779,3.476789,8,178012766,181489555,27,PN15_SID1370,Zv
Zv,6D4,0.3448275862068966,0.021298174442190676,37.384146,9,114166956,151551102,98,PN15_SID1370,Zv
Zv,6D10,0.35,0.0318181818181818,18.879694,2,12181068,31060762,113,PN15_SID1371,Zv
Zx,5A1,0.43478260869565216,0.006211180124223614,7.491868,2,76978648,84470516,64,PN15_SID1371,Zv
Zv,5B5,0.7142857142857143,0.0,3.348362,2,133793840,137142202,29,PN15_SID1371,Zv
Zv,5E6,0.4827586206896552,0.07430791646430307,38.386727,2,182167601,220554328,155,PN15_SID1371,Zv
Zv,6F11,0.2589928057553957,0.0594219903047519,190.562323,3,25893892,216456215,1086,PN15_SID1371,Zv
Zv,5C4,0.5,0.023809523809523836,19.003821,7,3033066,22036887,98,PN15_SID1371,Zv
Zv,6H9,0.5454545454545454,0.06926406926406925,5.649006,8,176518609,182167615,47,PN15_SID1371,Zv
Zv,6D6,0.3333333333333333,0.0,9.649664,10,183757,9833421,34,PN15_SID1371,Zv
Zv,5C12,0.8,0.18461538461538463,11.653994,10,10148026,21802020,39,PN15_SID1371,Zv
Zv,5H9,0.8181818181818182,0.31818181818181823,8.874062,10,22462796,31336858,30,PN15_SID1371,Zv
Zv,Teosinte,0.525,0.11822033898305084,28.55748,10,34607378,63164858,165,PN15_SID1371,Zv
Zv,6D8,0.6071428571428571,0.15126050420168063,31.676533,10,70633555,102310088,130,PN15_SID1371,Zv
Zv,5C11,0.5714285714285714,0.0714285714285714,5.893571,10,103507340,109400911,30,PN15_SID1371,Zv
Zv,6D5,0.48484848484848486,0.052416052416052406,18.46297,10,111264348,129727318,81,PN15_SID1371,Zv
Zv,5E3,0.4393305439330544,0.11790197250448292,131.309856,2,53841825,185151681,649,PN15_SID1372,Zv
Zv,6H8,0.40540540540540543,0.10393481717011133,77.97179,3,10444825,88416615,266,PN15_SID1372,Zv
Zv,5E3,0.8636363636363636,0.14935064935064934,6.097582,3,88417732,94515314,34,PN15_SID1372,Zv
Zv,5A11,0.4153846153846154,0.06473526473526475,75.899288,3,94624727,170524015,295,PN15_SID1372,Zv
Zv,TIL02,0.8,0.4,7.26231,5,218965177,226227487,25,PN15_SID1372,Zv
Zv,5C9,0.29577464788732394,0.05827464788732395,42.842994,8,388196,43231190,180,PN15_SID1372,Zv
Zv,5A10,0.9130434782608695,0.03804347826086951,6.360578,8,44058994,50419572,29,PN15_SID1372,Zv
Zv,5B2,0.6379310344827587,0.22884012539184956,44.328298,8,50629946,94958244,151,PN15_SID1372,Zv
Zv,6D10,0.5,0.02941176470588236,23.188982,8,97050212,120239194,75,PN15_SID1372,Zv
Zv,5B5,0.3076923076923077,0.06301145662847793,62.839317,10,72671739,135511056,196,PN15_SID1372,Zv
Zv,parviglumis_2B,0.6,0.09999999999999998,7.084826,4,425542,7510368,25,PN15_SID1373,Zv
Zv,5B5,0.4634146341463415,0.03098220171390903,18.354686,4,185450765,203805451,94,PN15_SID1373,Zv
Zv,6D3,0.5454545454545454,0.045454545454545414,9.028991,8,6265062,15294053,28,PN15_SID1373,Zv
Zv,parviglumis_2D,0.3333333333333333,0.11594202898550723,15.930548,8,18546437,34476985,51,PN15_SID1373,Zv
Zv,6E4,0.4489795918367347,0.10917376659401623,81.225009,10,183757,81408766,250,PN15_SID1373,Zv
Zx,6B7,0.5555555555555556,0.05555555555555558,11.750618,10,132572661,144323279,51,PN15_SID1373,Zv
Zv,TIL05,0.6086956521739131,0.08869565217391306,8.179672,2,229561392,237741064,49,PN15_SID1374,Zv
Zv,5C3,0.6923076923076923,0.22171945701357465,7.718082,4,185450765,193168847,44,PN15_SID1374,Zv
Zv,5A11,0.75,0.0,3.684744,1,36494906,40179650,22,PN15_SID1375,Zv
Zv,6D9,0.47058823529411764,0.08075772681954135,35.931938,1,40740074,76672012,119,PN15_SID1375,Zv
Zv,6G11,0.3783783783783784,0.045045045045045085,23.817491,1,79484721,103302212,94,PN15_SID1375,Zv
Zv,6H1,0.6060606060606061,0.10606060606060608,22.416324,1,106284754,128701078,89,PN15_SID1375,Zv
Zv,5C6,0.6027397260273972,0.15955790784557905,45.182227,1,131804295,176986522,183,PN15_SID1375,Zv
Zv,5F11,0.5185185185185185,0.08748403575989783,33.81789,1,178329328,212147218,117,PN15_SID1375,Zv
Zv,5B4,0.5666666666666667,0.04942528735632179,9.604284,1,218283882,227888166,58,PN15_SID1375,Zv
Zv,5B3,0.34615384615384615,0.024725274725274693,19.283079,5,484796,19767875,59,PN15_SID1375,Zv
Zx,6E5,0.4375,0.016447368421052655,9.488074,5,29219589,38707663,44,PN15_SID1375,Zv
Zv,TIL05,0.75,0.32142857142857145,7.629452,5,42388026,50017478,34,PN15_SID1375,Zv
Zv,TIL11,0.23809523809523808,0.023809523809523808,53.31535,7,83761,53399111,241,PN15_SID1375,Zv
Zv,parviglumis_2B,0.23684210526315788,0.04934210526315788,39.532304,7,106712725,146245029,148,PN15_SID1375,Zv
Zv,6C12,0.7,0.007692307692307665,8.671702,7,147688548,156360250,36,PN15_SID1375,Zv
Zv,6H9,0.3219178082191781,0.032444124008651765,92.787907,10,206281,92994188,357,PN15_SID1375,Zv
Zv,5E5,0.875,0.08333333333333337,3.639105,10,93298318,96937423,32,PN15_SID1375,Zv
Zv,6G11,0.26506024096385544,0.035893574297188785,47.033841,10,100323626,147357467,221,PN15_SID1375,Zv
Zv,6F12,0.8333333333333334,0.033333333333333326,3.599874,1,287040,3886914,21,PN15_SID1376,Zv
Zv,6H1,0.375,0.07500000000000001,16.357005,1,39502105,55859110,94,PN15_SID1376,Zv
Zv,5B5,0.6111111111111112,0.07777777777777783,9.706757,1,278991102,288697859,30,PN15_SID1376,Zv
Zv,5E6,0.38461538461538464,0.009615384615384637,11.664002,3,147823,11811825,61,PN15_SID1376,Zv
Zv,6H9,0.42857142857142855,0.04147465437788017,21.083729,3,162499327,183583056,89,PN15_SID1376,Zv
Zv,TIL17,0.38461538461538464,0.009615384615384637,13.317904,10,72303054,85620958,45,PN15_SID1376,Zv
Zv,6F12,0.9523809523809523,0.1341991341991341,5.678692,10,91258731,96937423,26,PN15_SID1376,Zv
Zv,5C5,0.6111111111111112,0.061111111111111116,16.934403,10,97017482,113951885,73,PN15_SID1376,Zv
Zv,6F11,0.45161290322580644,0.057673509286412517,15.887603,10,115936100,131823703,79,PN15_SID1376,Zv
Zv,TIL12,0.45454545454545453,0.07954545454545453,9.921982,10,134295718,144217700,45,PN15_SID1376,Zv
Zv,5E3,0.44813278008298757,0.09929557078066198,120.088852,2,64829210,184918062,605,PN15_SID1377,Zv
Zv,5D11,0.4657534246575342,0.03519786910197864,47.271377,3,15010710,62282087,173,PN15_SID1377,Zv
Zv,5B6,0.8181818181818182,0.10389610389610393,10.411748,3,66806259,77218007,42,PN15_SID1377,Zv
Zv,6F11,0.8461538461538461,0.15865384615384615,11.436661,3,80523522,91960183,43,PN15_SID1377,Zv
Zv,5A11,0.4152542372881356,0.04120843576141803,56.135119,3,93748319,149883438,258,PN15_SID1377,Zv
Zv,5H11,0.6818181818181818,0.031818181818181746,14.050482,3,150170701,164221183,35,PN15_SID1377,Zv
NA,6G12,0.5714285714285714,0.0714285714285714,7.577256,5,218662857,226240113,22,PN15_SID1377,Zv
Zv,TIL14,0.3170731707317073,0.05845248107653489,38.768154,8,295839,39063993,119,PN15_SID1377,Zv
Zv,parviglumis_2B,1.0,0.1333333333333333,9.588433,8,50777026,60365459,53,PN15_SID1377,Zv
Zv,6H1,0.5652173913043478,0.13929146537842185,31.556025,8,62914584,94470609,99,PN15_SID1377,Zv
Zv,5H9,0.47619047619047616,0.05952380952380948,17.975006,8,101501842,119476848,47,PN15_SID1377,Zv
Zv,TIL10,0.23214285714285715,0.04065349544072949,57.992893,10,73838829,131831722,195,PN15_SID1377,Zv
Zv,6F12,0.4594594594594595,0.018282988871224204,14.246831,1,213778190,228025021,66,PN15_SID1378,Zv
Zv,5C11,0.41935483870967744,0.028729838709677435,50.805954,5,380675,51186629,135,PN15_SID1378,Zv
Zv,6D1,0.45185185185185184,0.0483430799220273,100.973261,5,62864311,163837572,298,PN15_SID1378,Zv
Zx,5A5,0.7272727272727273,0.034965034965035,6.857203,8,175310412,182167615,29,PN15_SID1378,Zv
Zv,5C5,0.6470588235294118,0.21848739495798325,21.977999,9,22178016,44156015,38,PN15_SID1378,Zv
Zv,5A10,0.76,0.1266666666666667,38.620192,9,45636613,84256805,73,PN15_SID1378,Zv
Zv,TIL15,0.5454545454545454,0.07486631016042777,27.167474,9,87421496,114588970,47,PN15_SID1378,Zv
Zv,5D4,0.75,0.11363636363636365,4.326529,1,10965589,15292118,24,PN15_SID1379,Zv
Zv,5C9,0.6666666666666666,0.16666666666666663,24.413556,4,167903076,192316632,87,PN15_SID1379,Zv
Zv,5C7,0.46153846153846156,0.03530895334174028,22.666141,4,193218648,215884789,132,PN15_SID1379,Zv
Zx,5A1,0.0,0.0,5.88723,1,79394217,85281447,21,PN15_SID1380,Zv
Zv,5B3,0.3333333333333333,0.08663729809104256,75.877513,1,89377533,165255046,405,PN15_SID1380,Zv
Zv,TIL25,0.47619047619047616,0.1313628899835796,22.349011,1,187546587,209895598,79,PN15_SID1380,Zv
NA,5G11,0.3888888888888889,0.0,9.217907,5,217022206,226240113,41,PN15_SID1380,Zv
Zv,6D8,0.4418604651162791,0.11554467564259485,65.566606,6,5679415,71246021,190,PN15_SID1380,Zv
Zv,6C10,0.4050632911392405,0.1001852423587527,35.644062,7,148323402,183967464,166,PN15_SID1380,Zv
Zx,5G2,0.5,0.05555555555555558,4.014793,2,175074,4189867,32,PN15_SID1381,Zv
Zv,5C10,0.6666666666666666,0.16666666666666663,6.131807,5,211690994,217822801,24,PN15_SID1381,Zv
Zv,6H8,0.35119047619047616,0.07081664441477525,123.27314,7,271597,123544737,489,PN15_SID1381,Zv
Zv,6D1,0.75,0.022727272727272707,9.16501,7,125443596,134608606,27,PN15_SID1381,Zv
Zv,6F12,0.5,0.07142857142857145,13.951501,9,148640031,162591532,29,PN15_SID1381,Zv
Zv,TIL09,0.5555555555555556,0.017094017094017144,14.792219,10,127004656,141796875,39,PN15_SID1381,Zv
Zv,5F9,0.27956989247311825,0.0037078235076010158,52.060435,5,102993626,155054061,226,PN15_SID1382,Zv
Zv,5A10,0.36363636363636365,0.046176046176046204,50.721422,5,169556151,220277573,141,PN15_SID1382,Zv
Zx,6A6,0.5,0.038461538461538436,9.419942,7,419211,9839153,49,PN15_SID1382,Zv
Zv,5F9,0.45454545454545453,0.07676767676767676,19.533323,8,22015855,41549178,95,PN15_SID1382,Zv
Zv,6D2,0.5294117647058824,0.23253676470588236,27.090018,8,44717122,71807140,143,PN15_SID1382,Zv
Zv,6E7,0.4727272727272727,0.021746880570409965,22.225286,8,72948801,95174087,98,PN15_SID1382,Zv
Zv,5H10,0.5,0.05555555555555558,8.272311,8,97393138,105665449,28,PN15_SID1382,Zv
Zl,RIL003,0.52,0.020000000000000018,14.00759,8,106442137,120449727,64,PN15_SID1382,Zv
Zv,TIL15,0.31645569620253167,0.052819332566168053,62.540348,10,10131391,72671739,271,PN15_SID1382,Zv
Zv,6D2,0.3756345177664975,0.0938665619653925,99.186631,5,14173363,113359994,444,PN15_SID1383,Zv
Zv,6H9,0.8571428571428571,0.2946428571428571,8.577558,5,120412783,128990341,43,PN15_SID1383,Zv
Zv,5H11,0.8636363636363636,0.14935064935064934,9.289434,5,130446936,139736370,34,PN15_SID1383,Zv
Zv,6D10,0.4666666666666667,0.14313725490196078,14.867944,5,139778299,154646243,72,PN15_SID1383,Zv
Zv,5H11,0.7727272727272727,0.24891774891774887,5.290436,5,154877896,160168332,29,PN15_SID1383,Zv
Zv,TIL17,0.5,0.08823529411764708,25.478495,6,5679415,31157910,43,PN15_SID1383,Zv
Zv,5C6,0.27692307692307694,0.03748645720476709,34.36164,6,124164468,158526108,148,PN15_SID1383,Zv
NA,6G10,0.3333333333333333,0.015151515151515138,36.742396,7,5360340,42102736,152,PN15_SID1383,Zv
Zv,6H6,0.41935483870967744,0.019354838709677413,15.278872,8,166888743,182167615,79,PN15_SID1383,Zv
Zv,5A9,0.875,0.0,3.525357,10,124509988,128035345,21,PN15_SID1383,Zv
Zv,TIL10,0.46153846153846156,0.009925558312655125,17.646667,10,129446060,147092727,92,PN15_SID1383,Zv
Zv,5C5,0.5151515151515151,0.10086580086580083,43.698501,6,114826394,158524895,114,PN15_SID1384,Zv
Zv,5B2,0.4074074074074074,0.08689458689458684,92.417828,7,9079135,101496963,360,PN15_SID1384,Zv
Zv,5C10,0.37894736842105264,0.03157894736842104,70.174267,7,102249975,172424242,194,PN15_SID1384,Zv
Zv,6D2,0.41284403669724773,0.10956534817265756,73.412997,8,20925376,94338373,236,PN15_SID1384,Zv
Zv,5H12,0.41379310344827586,0.047126436781609216,21.986294,8,159568890,181555184,77,PN15_SID1384,Zv
Zv,5C9,0.3963963963963964,0.07529547896520372,69.825944,2,149612200,219438144,276,PN15_SID1385,Zv
Zv,TIL03,0.35294117647058826,0.07294117647058823,9.389152,3,141792520,151181672,51,PN15_SID1385,Zv
Zv,6H8,0.39285714285714285,0.02619047619047621,64.696977,3,156002538,220699515,268,PN15_SID1385,Zv
Zv,5B3,0.36792452830188677,0.08473868759392217,54.507549,4,185440878,239948427,262,PN15_SID1385,Zv
Zv,5H11,0.64,0.22620689655172416,13.614646,5,148554581,162169227,48,PN15_SID1385,Zv
Zv,5B5,0.5,0.021739130434782594,16.084817,8,4232526,20317343,44,PN15_SID1385,Zv
Zv,6D12,0.4444444444444444,0.08730158730158727,4.233081,8,177734580,181967661,27,PN15_SID1385,Zv
Zv,6H8,0.4444444444444444,0.14444444444444443,9.416481,9,2491103,11907584,27,PN15_SID1385,Zv
Zv,6F12,0.31054131054131057,0.04261678223942378,172.410957,3,16020774,188431731,816,PN15_SID1386,Zv
Zv,6D7,0.5161290322580645,0.041129032258064524,17.962806,3,219000387,236963193,96,PN15_SID1386,Zv
Zv,TIL08,0.6,0.09999999999999998,9.328126,4,1594882,10923008,28,PN15_SID1386,Zv
Zv,6D8,0.35502958579881655,0.08134537527250074,97.888367,8,6515224,104403591,375,PN15_SID1386,Zv
Zv,6D9,0.3333333333333333,0.033333333333333326,24.038223,8,105062609,129100832,62,PN15_SID1386,Zv
Zv,5B5,0.42857142857142855,0.042207792207792194,23.907435,1,29860,23937295,106,PN15_SID1387,Zv
Zv,6F12,0.39,0.08396551724137935,118.412517,3,9434732,127847249,513,PN15_SID1387,Zv
Zv,TIL16,0.3049645390070922,0.014641958361930885,127.527469,8,15556872,143084341,441,PN15_SID1387,Zv
Zv,5C9,0.625,0.17045454545454547,4.114902,1,564887,4679789,30,PN15_SID1388,Zv
Zv,5E5,0.4166666666666667,0.016666666666666663,11.554155,3,9434732,20988887,43,PN15_SID1388,Zv
Zv,TIL09,0.3150684931506849,0.07929613542710767,65.581792,4,174311270,239893062,298,PN15_SID1388,Zv
Zv,5D12,0.3939393939393939,0.03910068426197455,17.401297,6,152668930,170070227,97,PN15_SID1388,Zv
Zv,6C10,0.5172413793103449,0.10983397190293748,13.256316,8,354736,13611052,61,PN15_SID1388,Zv
Zv,5B5,0.3888888888888889,0.033333333333333326,38.548927,8,143669462,182218389,164,PN15_SID1388,Zv
Zv,5F9,0.4,0.09230769230769231,20.177947,3,810940,20988887,75,PN15_SID1389,Zv
Zv,5D12,0.5,0.0,9.786916,5,215863571,225650487,27,PN15_SID1389,Zv
Zx,6A9,0.5454545454545454,0.07486631016042777,11.605182,7,9366359,20971541,54,PN15_SID1389,Zv
Zv,6C11,0.37254901960784315,0.059505541346973556,54.308558,7,98720894,153029452,230,PN15_SID1389,Zv
Zx,6B2,0.2916666666666667,0.030797101449275388,14.491269,8,360763,14852032,67,PN15_SID1389,Zv
Zv,TIL01,0.5714285714285714,0.0714285714285714,5.63369,8,144230344,149864034,29,PN15_SID1389,Zv
Zv,6D4,0.7058823529411765,0.049632352941176516,24.046052,1,274697246,298743298,66,PN15_SID1390,Zv
Zx,5E9,0.47058823529411764,0.0039215686274509665,7.867364,2,6823784,14691148,39,PN15_SID1390,Zv
Zv,5B5,0.46153846153846156,0.03931623931623934,20.406695,3,18488161,38894856,96,PN15_SID1390,Zv
Zv,6H1,0.4166666666666667,0.059523809523809534,6.935646,3,44747905,51683551,51,PN15_SID1390,Zv
Zv,5B4,0.6037735849056604,0.1300893743793446,26.269567,3,62620556,88890123,118,PN15_SID1390,Zv
Zv,6D12,0.5483870967741935,0.10394265232974909,10.917873,3,93846216,104764089,98,PN15_SID1390,Zv
Zv,6D1,0.4782608695652174,0.05770012190166601,52.089922,3,105954513,158044435,226,PN15_SID1390,Zv
Zx,6E1,0.42424242424242425,0.03535353535353536,24.944955,3,160075871,185020826,82,PN15_SID1390,Zv
Zv,TIL14,0.375,0.05921052631578949,9.160606,6,172043062,181203668,51,PN15_SID1390,Zv
Zv,6H7,0.4056603773584906,0.10727328058429703,82.301466,7,9505721,91807187,316,PN15_SID1390,Zv
Zv,5H10,0.7272727272727273,0.12727272727272732,9.853765,7,94032483,103886248,34,PN15_SID1390,Zv
Zv,TIL25,0.35714285714285715,0.07453416149068326,30.070666,7,106712725,136783391,101,PN15_SID1390,Zv
Zv,6G6,0.41284403669724773,0.05205972297175754,110.451802,2,46550903,157002705,699,PN15_SID1391,Zv
Zv,TIL02,0.5,0.02941176470588236,24.789012,2,158932662,183721674,120,PN15_SID1391,Zv
Zv,TIL16,0.8,0.25454545454545463,5.780591,2,186032222,191812813,28,PN15_SID1391,Zv
Zv,6D10,0.48314606741573035,0.0435856278552908,38.242669,7,9369409,47612078,177,PN15_SID1391,Zv
Zv,5B3,0.9523809523809523,0.0023809523809523725,4.443615,7,48125414,52569029,27,PN15_SID1391,Zv
Zv,5D4,0.4594594594594595,0.11330561330561334,37.167947,7,52601121,89769068,173,PN15_SID1391,Zv
Zv,6D2,0.6923076923076923,0.1923076923076923,7.939728,7,94208561,102148289,36,PN15_SID1391,Zv
Zv,6C11,0.41975308641975306,0.03225308641975305,33.79587,7,106327256,140123126,153,PN15_SID1391,Zv
Zv,5E2,0.5,0.15217391304347827,29.142022,7,142554479,171696501,110,PN15_SID1391,Zv
NA,6G2,0.3953488372093023,0.020348837209302306,25.117698,8,328238,25445936,106,PN15_SID1391,Zv
Zv,6D3,0.6470588235294118,0.0756302521008404,9.99837,8,34839994,44838364,51,PN15_SID1391,Zv
Zv,5A10,0.967741935483871,0.058651026392961936,11.679067,8,44872816,56551883,43,PN15_SID1391,Zv
Zv,5H7,0.8666666666666667,0.3212121212121213,8.85715,8,56661243,65518393,41,PN15_SID1391,Zv
Zv,5B3,0.5517241379310345,0.11929170549860202,16.485922,8,69006476,85492398,77,PN15_SID1391,Zv
Zv,6D7,0.5416666666666666,0.11309523809523808,12.929744,8,88846485,101776229,50,PN15_SID1391,Zv
Zx,6C6,0.7857142857142857,0.0,9.397407,1,10965589,20362996,61,PN15_SID1392,Zv
Zv,6E3,0.5135135135135135,0.11351351351351346,24.736563,1,273745519,298482082,90,PN15_SID1392,Zv
